generation,fish,shark
9595,18215,1427
9596,18347,1424
9597,18485,1422
9598,18608,1420
9599,18745,1418
9600,18273,2832
9601,17247,2831
9602,16461,2828
9603,15823,2826
9604,15236,2824
9605,14716,2821
9606,14284,2819
9607,13905,2817
9608,13551,2815
9609,13262,2814
9610,13012,2812
9611,12805,2811
9612,12633,2809
9613,12479,2806
9614,12333,2805
9615,12234,2803
9616,12133,2801
9617,12037,2800
9618,11969,2798
9619,11902,2795
9620,11831,2794
9621,11781,2793
9622,11741,2792
9623,11684,2791
9624,11658,2790
9625,11627,2788
9626,11581,2787
9627,11563,2785
9628,11540,2784
9629,11519,2782
9630,11503,2781
9631,11482,2780
9632,11470,2778
9633,11460,2776
9634,11449,2775
9635,11428,2773
9636,11419,2772
9637,11421,2770
9638,11433,2769
9639,11422,2768
9640,11416,2766
9641,11426,2764
9642,11428,2763
9643,11431,2760
9644,11441,2756
9645,11453,2754
9646,11453,2751
9647,11459,2748
9648,11465,2743
9649,11461,2738
9650,11460,2660
9651,11472,2630
9652,11471,2590
9653,11490,2543
9654,11512,2487
9655,11523,2426
9656,11561,2356
9657,11595,2288
9658,11631,2225
9659,11675,2166
9660,11728,2109
9661,11774,2058
9662,11827,2009
9663,11904,1965
9664,11984,1925
9665,12050,1888
9666,12132,1855
9667,12226,1825
9668,12304,1797
9669,12407,1771
9670,12514,1748
9671,12593,1723
9672,12709,1704
9673,12823,1687
9674,12917,1674
9675,13028,1659
9676,13145,1645
9677,13268,1631
9678,13388,1618
9679,13520,1606
9680,13651,1596
9681,13773,1585
9682,13934,1575
9683,14091,1566
9684,14236,1557
9685,14381,1550
9686,14537,1544
9687,14690,1538
9688,14822,1532
9689,15002,1525
9690,15157,1519
9691,15306,1513
9692,15480,1510
9693,15667,1505
9694,15822,1501
9695,16005,1497
9696,16178,1494
9697,16358,1490
9698,16536,1487
9699,16712,1484
9700,16315,2959
9701,15348,2954
9702,14590,2949
9703,13972,2947
9704,13435,2944
9705,12937,2941
9706,12537,2938
9707,12186,2935
9708,11877,2932
9709,11628,2929
9710,11403,2927
9711,11213,2925
9712,11071,2923
9713,10940,2921
9714,10827,2919
9715,10735,2916
9716,10650,2913
9717,10574,2910
9718,10532,2907
9719,10490,2905
9720,10447,2902
9721,10411,2899
9722,10372,2896
9723,10338,2893
9724,10327,2890
9725,10302,2888
9726,10273,2885
9727,10256,2883
9728,10231,2880
9729,10216,2877
9730,10192,2874
9731,10178,2872
9732,10173,2869
9733,10165,2867
9734,10157,2864
9735,10162,2861
9736,10159,2857
9737,10165,2855
9738,10180,2850
9739,10182,2846
9740,10200,2843
9741,10225,2839
9742,10227,2834
9743,10260,2830
9744,10281,2826
9745,10283,2823
9746,10298,2818
9747,10307,2813
9748,10311,2806
9749,10330,2799
9750,10348,2664
9751,10369,2628
9752,10409,2585
9753,10438,2526
9754,10470,2465
9755,10501,2399
9756,10536,2324
9757,10588,2253
9758,10629,2185
9759,10689,2117
9760,10760,2055
9761,10828,1998
9762,10917,1947
9763,11003,1902
9764,11080,1862
9765,11193,1827
9766,11301,1794
9767,11400,1767
9768,11521,1742
9769,11630,1720
9770,11744,1700
9771,11873,1680
9772,12016,1661
9773,12143,1643
9774,12296,1628
9775,12437,1613
9776,12579,1599
9777,12746,1586
9778,12903,1573
9779,13071,1561
9780,13243,1550
9781,13412,1538
9782,13590,1528
9783,13769,1519
9784,13947,1510
9785,14142,1501
9786,14339,1491
9787,14521,1482
9788,14741,1475
9789,14953,1467
9790,15139,1460
9791,15333,1453
9792,15556,1447
9793,15744,1441
9794,15951,1435
9795,16157,1430
9796,16343,1424
9797,16531,1419
9798,16726,1413
9799,16906,1408
9800,16557,2808
9801,15661,2803
9802,14975,2800
9803,14415,2796
9804,13929,2793
9805,13488,2789
9806,13132,2785
9807,12823,2782
9808,12538,2778
9809,12321,2775
9810,12142,2772
9811,11973,2768
9812,11833,2766
9813,11744,2764
9814,11665,2761
9815,11589,2759
9816,11530,2757
9817,11464,2754
9818,11420,2752
9819,11386,2750
9820,11342,2747
9821,11307,2745
9822,11281,2743
9823,11247,2740
9824,11224,2738
9825,11226,2736
9826,11195,2734
9827,11191,2732
9828,11188,2729
9829,11187,2727
9830,11183,2724
9831,11178,2722
9832,11181,2720
9833,11189,2717
9834,11203,2715
9835,11193,2713
9836,11213,2710
9837,11234,2708
9838,11235,2706
9839,11255,2705
9840,11279,2702
9841,11289,2700
9842,11300,2699
9843,11314,2696
9844,11323,2694
9845,11327,2690
9846,11354,2687
9847,11375,2683
9848,11396,2679
9849,11414,2673
9850,11451,2579
9851,11483,2547
9852,11523,2508
9853,11545,2463
9854,11593,2409
9855,11633,2356
9856,11690,2300
9857,11758,2240
9858,11823,2187
9859,11897,2138
9860,11994,2094
9861,12064,2054
9862,12142,2016
9863,12250,1980
9864,12342,1949
9865,12423,1921
9866,12529,1897
9867,12627,1872
9868,12732,1849
9869,12857,1830
9870,12956,1810
9871,13061,1794
9872,13202,1777
9873,13315,1761
9874,13432,1744
9875,13570,1732
9876,13686,1720
9877,13824,1708
9878,13980,1697
9879,14119,1687
9880,14252,1678
9881,14429,1669
9882,14584,1660
9883,14739,1652
9884,14925,1645
9885,15089,1636
9886,15244,1629
9887,15439,1623
9888,15598,1615
9889,15739,1609
9890,15930,1602
9891,16102,1595
9892,16255,1588
9893,16438,1581
9894,16626,1575
9895,16777,1569
9896,16937,1563
9897,17104,1557
9898,17265,1552
9899,17431,1548
9900,16960,3088
9901,15915,3085
9902,15142,3081
9903,14508,3077
9904,13926,3073
9905,13418,3070
9906,12978,3066
9907,12593,3062
9908,12262,3060
9909,12000,3057
9910,11755,3054
9911,11559,3051
9912,11385,3048
9913,11225,3046
9914,11105,3043
9915,10997,3041
9916,10878,3039
9917,10805,3038
9918,10729,3035
9919,10652,3033
9920,10600,3030
9921,10550,3028
9922,10489,3026
9923,10444,3024
9924,10406,3022
9925,10356,3020
9926,10328,3019
9927,10294,3017
9928,10254,3015
9929,10235,3014
9930,10209,3012
9931,10195,3010
9932,10185,3008
9933,10163,3005
9934,10138,3002
9935,10135,3000
9936,10126,2998
9937,10112,2995
9938,10103,2993
9939,10098,2990
9940,10087,2985
9941,10093,2981
9942,10087,2979
9943,10082,2975
9944,10097,2970
9945,10113,2966
9946,10102,2961
9947,10114,2955
9948,10116,2949
9949,10114,2940
9950,10135,2830
9951,10154,2795
9952,10146,2755
9953,10170,2705
9954,10191,2655
9955,10214,2597
9956,10241,2540
9957,10291,2478
9958,10329,2412
9959,10375,2356
9960,10427,2303
9961,10484,2257
9962,10553,2211
9963,10641,2170
9964,10706,2134
9965,10796,2104
9966,10889,2072
9967,10989,2045
9968,11085,2019
9969,11201,1994
9970,11312,1971
9971,11418,1953
9972,11541,1936
9973,11689,1920
9974,11802,1902
9975,11945,1887
9976,12083,1873
9977,12224,1859
9978,12393,1846
9979,12559,1834
9980,12718,1824
9981,12892,1813
9982,13053,1803
9983,13204,1794
9984,13398,1785
9985,13567,1776
9986,13727,1768
9987,13929,1760
9988,14100,1751
9989,14285,1743
9990,14484,1736
9991,14677,1730
9992,14849,1724
9993,15063,1719
9994,15233,1713
9995,15431,1709
9996,15621,1704
9997,15781,1700
9998,15942,1694
9999,16139,1690
